val_td_live,level,area,label
3570,5,3.714264492,14906
236,4,81.59319192,5113
37102,3,14.02454948,56785
16608,2,30.62987913,24438
5936,4,111.3937447,32873
2413,4,59.55444338,14498
160828,2,31.93658647,173852
2658,3,26.47428223,29272
3566,5,1103.281189,26388
872,5,53.03515632,15214
10070,4,184.6627003,63295
12388,3,134.4789535,54315
657,5,28.5274947,11498
1408,4,427.2142137,12375
80741,2,8.542247534,68752
7547,2,128.4432721,33287
3881,4,52.57175962,32866
117,5,53.09269298,2459
68862,1.5,10.81005743,46447
5668,4,39.60186695,30811
35824,3,63.60262132,38512
1798,5,175.1063177,24717
5067,2,38.66097632,25671
4176,4,84.0265938,34909
16869,5,1.502743155,33442
4906,4,123.7396035,20941
9925,3,29.94350849,35564
592,5,48.13932099,8314
970,1.5,228.1777626,5154
726,5,438.0566579,17233
18666,3,75.57297988,38076
13760,2,125.9389503,53403
114,3,31.85006119,1619
1760,3,13.9598559,312
8186,4,69.82396745,41546
5797,3,54.96712181,18078
2223,5,94.79126407,20109
3023,5,251.6915943,31516
1864,5,606.7605951,18032
6848,4,2.117228418,20037
10037,1.5,180.0648029,25859
159,4,9.493917572,887
4386,1.5,25.58674388,22449
1478,5,69.47159409,19385
744,2,0.323360548,3858
1830,5,296.8657323,12538
1679,4,85.34888202,16934
1694,4,48.9676858,6275
325,4,19.00381453,6181
92475,3,12.47221385,122954
2344,5,98.71497278,15565
7407,4,0.729747007,14671
2934,1.5,20.36958751,6422
376,2,117.3802272,5759
1133,3,24.0889425,9839
853,3,16.17985128,6772
1068,5,32.6797548,9568
2293,5,305.8980821,30241
34659,2,38.35416616,49197
2657,4,486.2906368,26002
21647,2,72.70889632,56055
938,4,91.18409447,11227
9494,4,33.76297178,36195
2644,4,54.54761151,25195
2958,3,3.134001876,2567
1960,5,123.4448555,11659
1515,4,68.90267988,8115
507,5,53.68040254,6972
1462,5,148.1458601,11220
64774,3,5.257842394,57426
10634,4,22.78078135,21486
7860,3,4.31624352,11682
3477,3,162.8670167,20956
274,4,13.31656952,3132
4551,3,44.65262131,22284
1757,5,39.26555951,18936
4,3,5.651751332,249
2520,1.5,46.48058276,9168
4718,2,39.86831469,17503
88422,1.5,7.692650127,73708
621,2,56.31884616,7123
1362,4,80.01881918,11190
2690,4,153.6239839,24380
16874,3,1.452755221,32340
800,4,10.761199,3097
42616,1.5,3.952986343,37635
7783,4,82.17194293,53281
378,5,110.9238248,3641
10452,4,143.6505519,42855
1254,5,69.01070884,7556
10642,4,111.23344,49250
3934,4,616.3967171,17861
2396,1.5,84.22312727,21940
851,5,146.1896209,21368
319,5,14.50015419,1726
893,4,236.9646379,26948
19615,4,194.6784626,55268
799,1.5,15.96722768,6442
31459,1,1.35929945,39635
260,5,123.5949078,2297
289,3,143.9325155,4661
30304,2,33.67915724,33807
1192,4,96.18897791,27859
24982,2,1.458468063,34540
20508,4,1.028693773,38856
21742,4,51.19069667,39618
4749,3,861.8360573,54928
1802,1.5,54.92112489,24680
157238,2,82.58684487,118723
3958,5,36.72066351,15941
14175,3,83.1568195,44765
47599,5,94.66470169,100797
1617,3,208.5796844,7121
3861,2,96.39335221,35598
19869,3,66.29938503,77331
2310,5,200.7038542,22367
22813,1.5,80.29909206,23980
1434,4,106.1725194,24636
18615,2,1.020040036,34200
295,1.5,183.6219249,658
22684,5,120.0439778,66560
19082,4,1.471457017,36849
3600,1.5,347.9575609,10883
5589,3,42.63870393,30890
46871,4,366.4643841,96691
10461,4,23.29362326,22406
6868,5,1099.237744,26501
8879,5,87.12675166,58852
1755,5,5084.55731,1793
10461,4,2.119490634,25050
5466,5,109.6984528,27274
1673,3,77.64741691,6539
6257,4,54.44565866,34450
20326,5,53.09234134,56003
371975,1,133.3372631,208589
9962,4,111.6878006,49872
3371,1.5,34.94215642,19861
41850,4,235.934028,121110
15377,3,2.5550748,42400
1660,5,170.4679548,16840
15,5,142.6038992,429
1115,4,154.33839,6271
807,5,109.894834,9583
18990,1.5,55.33051111,50548
3713,5,96.36480901,23713
1505,3,30.8576473,18699
17858,4,7.460688468,54646
642,5,37.32148267,7537
1035,4,105.5356423,7145
9294,2,81.69173772,30707
6736,3,3.537176938,26742
2874,2,62.82002927,16657
8835,4,179.3812778,46416
17690,2,162.409375,55414
57767,4,114.0954359,121377
2007,5,45.65445599,13645
31501,3,47.02711118,45298
6348,4,130.6063377,38904
4214,2,380.3942584,14546
19743,1.5,329.1257581,29213
19743,1.5,329.1257581,18924
19743,1.5,329.1257581,18646
3978,1.5,21.25001602,16532
566,5,545.8919428,2953
955,3,21.63279766,12958
19271,1,2.185891814,2244
1292,4,28.86800119,8088
15680,3,160.9796548,55186
773,5,73.59765367,4689
12994,4,60.71500758,43449
1343,3,26.10619212,8866
7063,3,1.643314796,9909
12529,2,120.5020103,48423
2647,4,90.54562999,39719
24511,3,2.48702702,40736
218,5,19.18103477,971
4728,3,53.1430322,48740
936,4,156.8808452,8841
14055,3,117.7103412,54835
14311,3,94.10788241,51390
2391,3,476.0094736,19733
21887,1.5,18.12384481,18421
35974,3,91.72167427,67158
745,5,55.04072657,5246
22322,5,25.65779417,22519
7824,3,64.07122162,29738
30742,2,158.5327652,92956
1536,5,35.92663419,11830
1051,4,36.45244065,11045
15,3,0.384914821,204
6874,3,36.92505615,25780
85466,1.5,11.69604264,81089
4208,5,595.6342696,17499
9263,1.5,130.533211,45476
1370,5,3017.741121,10162
3125,4,125.9028273,19636
1427,2,132.292415,2710
7935,1.5,64.18247474,31449
21986,2,59.12201431,57609
6223,4,236.1857668,30657
4935,3,132.172018,50260
144376,1.5,5.069042396,85231
4010,2,336.1946393,54376
5867,1.5,236.7680883,31329
20482,4,73.99225395,37993
8124,3,24.83451546,13986
58404,2,17.88208207,81048
578,5,89.62323111,12078
2488,3,67.6594126,13507
6161,4,196.7058267,29098
76496,2,9.264099075,90120
21387,4,88.71161685,72320
6809,3,75.04268172,40634
6087,3,71.03431335,30688
9727,5,162.6069831,46666
87838,3,44.80465105,180617
1352,1.5,148.0705191,7762
4148,3,115.6149088,22353
10618,3,10.01826893,16769
234,5,141.1928024,5103
3636,4,128.275806,25061
240,3,149.0627738,15935
1757,5,227.7443996,15347
5138,3,216.7666805,29493
36711,2,17.67174074,38169
1197,4,122.5342536,13971
638,5,62.56812441,5190
3340,1.5,80.44927506,12380
2168,5,829.899889,28261
7191,3,120.1310324,36133
2674,5,218.3230886,16960
5948,4,56.62794341,30612
2243,4,172.942278,18142
22264,3,2.562655936,44323
4898,4,54.71211807,19056
509,5,183.7967627,3117
2130,4,138.1957947,16379
1019,4,60.8207309,7171
3172,3,83.68327158,19034
1912,3,75.22375337,15280
775,5,169.0391511,17639
34052,4,72.48581719,79541
3,5,149.6219103,1471
1499,4,49.24389584,9992
596,5,35.04355151,6989
4002,5,29.0469828,19252
8333,4,4.127187791,30009
9804,3,130.0983234,51965
4906,4,423.7221959,32181
168,3,1665.836482,2017
553,4,161.6338774,7564
181065,1.5,34.28790971,107616
21214,4,9.110386968,16751
3253,2,50.81497644,12824
1140,3,76.08413361,5347
2328,4,108.8917268,17672
1588,5,152.6190004,5240
59918,3,167.4061524,118259
11027,3,51.23613069,44199
5936,4,143.8637664,51959
3648,1.5,56.15182941,32971
3495,4,220.3277183,71451
105789,1,5.971365503,52552
5568,4,81.26486502,25448
5598,3,75.06854678,36350
1383,4,122.3364524,13012
17246,5,102.3504541,40562
51907,3,41.34486962,128220
6939,4,2.320810556,27494
8324,1.5,118.8098144,46786
1645,2,159.2865959,17679
11627,4,77.70513677,65634
1866,3,178.608132,9450
162,5,33.26265943,3340
792,4,64.02583328,8052
2216,3,96.982655,15684
2656,5,570.6891992,3719
6724,4,182.619892,42562
943,4,47.20947012,4729
22170,2,0.875315819,23285
1401,4,24.64697891,8490
24522,2,278.931873,58937
66437,1,1.080406283,19151
3153,3,125.0668022,26621
310,5,133.7084424,8930
1944,4,78.75625652,14490
928,5,88.50503485,7211
5570,3,42.05951388,25038
714,3,86.5265984,19783
18618,3,2.65951282,47685
4857,4,122.0953235,19226
34494,5,156.2271064,66566
282743,1,39.82255746,240185
1980,5,59.52427095,11375
44531,1.5,125.3045241,72194
3732,4,164.3898609,36515
5699,3,17.99531489,30234
2829,3,79.49357349,25607
11302,2,120.6486205,51086
1657,1.5,61.1437167,13130
1013,5,195.1984911,3590
943,3,26.12031656,7887
89170,2,39.21202145,54990
4020,3,77.62201864,22017
3528,4,243.5071373,20388
54711,3,10.55078209,115494
74,5,866.9252166,4909
4444,1.5,75.7843856,34549
7211,2,16.54120479,16630
3572,4,89.07898118,19859
6358,1.5,50.40709128,35653
1339,3,46.57245884,23431
17394,4,110.6390083,62775
9245,2,167.8302283,59418
14647,2,58.58939658,25841
157,4,8.157951874,1245
22506,4,1.645783628,36248
573,3,27.64849054,9392
2062,4,36.94411898,12887
3577,3,0.982103431,19303
9542,3,141.9996171,26793
2030,3,222.8368848,19364
4820,4,43.19475698,17567
356,5,843.5060011,4044
85547,3,82.63171056,101006
4496,2,204.9046437,15161
4740,5,110.3175288,21561
43461,1.5,12.14138399,62515
90,5,25.09771309,2879
8925,3,42.79261746,31971
220,5,206.437824,1359
665,4,61.05379375,5407
1240,5,91.13358444,10207
1665,5,47.44216033,18261
413,4,205.9081117,4877
143,5,1155.849572,3845
46073,1.5,28.19356487,46921
16360,2,161.8662927,48263
5531,4,82.23711602,33249
1736,4,124.955689,19341
15440,5,317.8939203,39489
1334,5,392.3066436,8281
9735,4,270.5368246,40016
462,5,42.50699033,9600
4468,2,127.0100464,15472
104040,1.5,6.335437669,170243
343,5,61.86751375,3493
3265,2,159.751653,58732
2892,5,270.4097618,15138
10434,2,97.71924466,70388
2361,4,18.29163881,16304
4277,5,2496.094726,12242
2412,5,589.1610763,24997
2679,4,57.83900742,15245
6067,4,80.1311757,37928
9856,5,143.6532709,21167
588,5,268.3336017,15765
22850,3,78.61860841,98998
24534,1,66.93784436,30482
554,5,1601.895219,1076
13003,3,55.26689208,43401
15452,4,30.03963102,30300
1727,3,381.4516033,25057
27659,3,48.1494008,51969
831,5,56.60549325,5246
372,2,0.61966448,1596
68791,1,5.064645364,31741
16360,1,56.07193162,52808
996,4,111.4511183,7263
5673,3,85.43810235,31632
42,5,565.8279994,1319
1098,5,105.3035571,12914
8810,5,142.0219977,64461
73274,1,33.68368584,110552
8009,4,115.1620635,59273
1899,5,156.5922744,21157
1521,5,77.93441985,12332
815,4,94.88831227,5903
3160,3,53.07965945,26607
11573,2,79.46692901,53254
6834,4,168.6565233,49839
113,5,128.904076,1878
39473,3,1.455985829,71471
3648,5,242.1528017,13053
1173,4,57.0664813,12357
10357,4,104.4008512,69189
9556,5,39.66547492,39463
7819,3,60.35978853,20564
40009,3,2.179980957,46473
123579,2,7.409630342,149138
1330,5,33.08737359,13165
11222,4,52.41427367,53847
28655,3,7.687974506,44789
630,4,41.33447335,8731
39797,4,9.880829982,31049
4622,1.5,26.54293086,21003
1731,2,131.1869698,10633
532,5,2879.202384,2776
12719,3,76.16541593,36619
121151,2,191.7178521,168950
1874,4,112.1551629,18431
1276,4,189.6106783,12949
13062,3,152.4102897,27689
2179,5,144.4438831,17997
4406,5,119.060847,15609
30660,3,86.18698469,34388
5545,5,24.99407782,22344
6968,4,54.64721414,33205
11038,4,19.66485809,13146
7457,3,89.54469549,43380
173113,1,7.526284867,206017
3286,3,197.3356603,21394
175,4,22.0933702,878
1448,5,75.91889801,24101
6724,5,132.2019484,40324
4809,4,178.3796,31298
7977,2,124.5675408,33796
318,4,70.48247364,6212
338,5,32.71276568,3032
1569,5,137.6735789,15803
38352,3,29.8617788,105534
3402,4,299.080425,23502
21651,2,10.13556222,37844
12068,4,105.2471508,56845
12403,3,94.85668377,53747
4567,3,89.40159768,22338
6141,4,45.6259332,37399
61758,2,220.5942965,108190
24905,1,3.343610732,44203
11575,3,37.6006595,44817
530,3,23.34774011,5502
1830,4,207.5392455,13895
122479,1,2.931647565,113115
3312,4,47.57137145,25125
513,4,29.25185277,6517
9807,5,4.506793449,28178
815,5,78.337956,3495
2432,1.5,38.12679033,9762
29320,5,76.6883563,59772
5773,4,75.31612878,41187
2063,5,54.08430978,25162
226,5,1.75381107,1015
963,5,320.0191342,33603
10139,2,52.208724,39509
98876,5,16.34163907,138032
3621,4,57.76880126,28012
3013,4,1067.630116,8302
338,5,119.4524594,8188
87628,1.5,3.243513162,79212
3,2,1.033489897,261
63130,1.5,4.601422152,76063
2989,4,127.569565,13104
2193,5,706.7951892,13231
1615,5,2331.176682,6753
13403,4,64.86532588,54124
6325,3,119.4825939,23356
674,3,74.482528,6423
552,5,286.7079701,6124
58,3,2.780828532,1214
1598,3,35.75605559,10532
13394,1.5,189.4181608,47887
19335,5,3.957543961,35828
8690,5,181.167075,18649
39579,2,2.162679814,71382
3,4,0.726773972,875
5441,3,160.2680653,54503
565,5,439.2830132,4716
6947,5,381.4415165,52466
1699,5,323.3453145,19892
4747,4,97.24332191,21826
30,4,18.5712587,593
10195,4,104.4089004,36950
7,3,3.42080002,5195
632,3,257.6469124,8545
13630,3,67.51736285,44560
34829,4,388.9436614,86246
95163,1,5.804471322,100480
255,5,204.5409436,2579
2627,4,107.3867965,18918
2495,4,178.1262272,23263
731,4,73.62967496,3407
1165,5,193.2784183,10426
33536,2,100.8022761,64722
4757,4,97.68865465,26892
2319,4,84.96289484,24153
1263,5,183.0810739,11696
11017,4,120.6580928,57783
5335,3,35.83197896,23403
16496,4,22.75510522,40789
3065,3,170.9436287,16669
27597,3,1.486227613,52226
26207,2,13.02437305,38255
1886,3,57.30079191,11688
14268,3,58.5452244,53868
521,4,190.5749893,6332
833,3,184.1552897,17072
398,5,46.29346773,4308
932,5,97.28183644,14453
849,5,156.2327287,14100
7477,4,98.33827821,52531
1806,5,164.4387281,14023
179,4,0.557054062,2422
4044,4,107.0603595,36202
4256,3,67.66163071,27504
70,5,0.235425929,492
13227,2,61.447321,50703
1249,1.5,117.4145244,5784
3370,3,323.5455467,18810
276,5,30.30285424,11433
544,5,73.67115961,13543
38076,3,3.00699112,65852
29723,5,5.919668418,55947
29793,3,63.06518163,35795
6468,4,138.3142636,39533
10744,4,179.2986717,54795
6975,4,228.434456,58842
1000,4,163.7816361,11109
8614,3,268.9382934,28938
3307,4,59.87833554,9963
1792,2,101.6606954,10709
4041,4,206.9540972,17877
3367,4,202.8354402,20012
196,4,5.286741376,1019
8981,3,106.6183069,43496
585,5,333.7444694,16838
12072,4,104.4222481,50751
80,5,86.70582338,4735
13337,5,4.811891759,70457
764,4,298.8424052,6009
10506,5,33.0669238,44385
42532,5,80.98002565,86164
258,5,18.78759583,5290
2360,5,124.1441662,28350
884,1.5,62.67200203,11327
76411,1.5,2.89167589,71154
1597,4,216.9103069,14547
336052,1.5,190.4355632,56827
14136,4,44.30506461,50162
107,5,58.27820298,2586
2843,5,43.58170282,15948
39,5,45.44741163,3239
3579,3,69.64664716,21990
1024,3,59.54512463,9617
1020,5,204.0496289,17872
3725,4,76.81355819,21197
1283,3,79.1196026,10245
3187,4,89.11350138,20753
2415,3,64.24712019,12074
8415,5,247.3877838,40534
1568,4,69.80556252,9074
3290,5,95.77796113,25714
92958,3,88.11158387,178631
471,4,76.79970211,10099
8858,4,53.90092595,46801
9063,4,66.68788901,41896
2207,4,105.8260077,17166
1407,5,294.2537034,22122
23229,3,96.5761743,61659
520,2,37.84907833,4044
742,4,69.47520916,4739
474,5,122.2369256,7662
4721,4,50.79177798,27566
354,3,19.07500013,6096
3227,5,80.42274909,16633
3642,4,74.51583153,35624
40997,2,20.05474978,52157
16098,1.5,32.70314323,24745
911,5,125.960994,17053
2575,1.5,38.83636449,20863
28237,4,90.21231261,82499
474,5,132.3770217,15542
37244,3,24.11093735,82339
1664,4,96.45850932,13091
3471,3,240.2338659,36823
537,4,67.02048691,6037
2658,4,128.4384174,26654
14550,4,81.67415643,58809
856,5,606.6559448,2220
6800,1.5,95.73868422,16207
4503,4,67.37339551,26269
11950,3,72.55777316,57058
1471,5,519.636163,7720
1543,4,66.68556256,9680
59649,3,391.968719,120789
1937,2,424.6143211,2704
2140,2,136.8670344,27485
4009,5,355.5245196,27998
760,3,106.7073894,2624
1062,5,951.8749288,16044
8789,5,88.18445989,20832
1097,4,99.32399223,10474
2134,5,0.372696176,6178
3486,4,177.4067411,20121
2100,4,98.20124198,13860
5641,3,130.3291398,18185
77874,4,18.14121167,140329
624,5,162.3167374,15175
6996,5,21.11363413,12273
2201,3,185.984504,19543
1522,4,127.4003464,17534
1530,4,104.61161,9096
840,2,86.55374614,5705
20507,4,75.28575502,53380
933,3,28.24917647,9001
29143,4,190.582674,56330
2848,4,195.8648238,20244
16373,1,7.252545092,32711
7444,5,146.708308,46169
166212,2,11.82414168,175532
15585,2,47.9137157,43882
3671,5,26.2755656,18851
1718,2,145.3551942,15477
897,5,96.92703846,14506
1316,4,287.9977983,23348
6564,4,68.19693334,30151
4958,4,1120.920919,27315
2087,3,204.705777,15619
8363,3,54.26597571,36141
2009,3,168.8981961,16052
478,4,232.2835089,10185
1421,5,3351.397826,40496
32828,5,54.8488397,54347
28168,4,35.74771354,65019
4698,5,80.31478783,33528
1782,5,168.8610436,20086
492,5,25.90966767,4952
1585,2,42.76447003,19615
76,5,188.0837904,148
76,5,188.0837904,352
2056,4,89.31112579,32521
3805,5,271.4983523,13916
748,3,41.87055731,5886
4086,4,726.6752166,23284
7685,4,171.2111406,35762
50246,2,68.83247983,82478
580,5,166.8034328,17941
16186,3,11.42323662,28872
3215,2,141.1471887,20410
83364,4,89.96499383,127190
51503,3,29.58817387,56183
6093,4,68.37425688,37469
1049,5,266.2119067,24098
5866,3,74.82174302,30559
12105,3,29.80682362,29574
9399,3,79.64765052,45858
11711,5,30.66741898,25992
3238,4,171.5214401,12456
35165,3,19.19870684,34843
6390,3,825.1428683,30444
2089,4,177.9810875,14742
10462,3,45.25998289,26746
3982,1.5,162.3756186,25818
1526,4,138.9730932,13415
414,5,48.35904103,4049
1015,5,59.04415596,9071
564,3,23.26405134,9467
563,3,188.491068,2740
1083,5,42.66299365,12547
496,5,22.21636326,11846
3703,4,298.6891896,28189
72338,3,17.05372351,72736
1851,4,310.1412384,10123
19371,4,1006.626664,103420
5381,2,77.3948175,16549
1023,5,111.2476941,11218
12221,5,1.282180574,39724
1990,3,59.55451734,20080
3358,4,88.70731469,12759
3394,4,196.8114485,27206
335,5,3291.965223,6626
1479,4,77.58892217,11176
2498,3,50.42392724,14563
119252,2,13.60340458,115058
1258,5,207.4269763,7421
23640,1,55.20741885,65389
1829,5,311.9114784,8916
17890,5,6.669767421,36521
2434,4,222.2912565,21887
17734,3,26.9894138,29201
627,5,331.8089337,4660
1446,4,58.48284021,13044
1831,5,59.80592448,7464
1248,4,177.9305493,10191
38581,1.5,59.11434115,50067
4221,4,84.45300548,27964
815,2,52.46506524,4034
3040,5,9544.257017,3275
4830,3,71.65054752,39881
45974,3,1.764182097,72067
6139,4,64.67865675,42492
5251,3,268.1525435,40030
522259,1,22.87675171,410056
3651,4,73.58935853,16530
436,2,6.800532765,3650
1541,3,74.01042459,24393
14348,4,73.91622356,43911
47602,2,21.64616999,49984
248017,1.5,11.72651006,139047
18830,3,13.64349599,31876
3093,3,186.2422236,30996
5311,4,166.1727025,36554
989,4,56.59496243,4619
3947,4,488.0790555,32992
361,4,19.51514991,5810
10,5,258.3364925,200
305,1.5,31.4862358,5174
605,4,71.1388552,4657
2138,4,4.355745859,5581
494,5,68.59700724,17579
457,5,123.9449412,5100
2122,3,384.0914184,13405
707,5,1051.199117,2081
2870,4,1656.39394,28050
1644,5,160.9258647,24777
26194,4,13.75229013,39160
4015,3,143.1665939,15506
1286,2,64.61834327,9511
39704,4,25.25591701,53112
599,5,1068.443804,15360
65186,3,254.4750662,161100
84796,1,80.83574975,147228
1087,5,115.7835961,20946
18240,4,55.43133628,42848
2611,4,40.61343113,18564
1285,5,89.03124743,6413
734,3,45.51214084,7523
725,5,280.4298784,12800
2486,5,64.6295784,22837
3626,1.5,183.4126686,21060
6975,5,1.002065717,23036
23,5,19.33493176,1554
965,1.5,76.05949968,8896
2832,5,337.7163004,41971
3943,5,16.04057972,6560
9516,3,51.26005599,43703
178626,1,49.72072075,186012
3437,5,1306.541402,9291
1202,5,285.3791047,12601
2120,4,208.344433,14700
6544,3,58.48119684,30045
393,3,22.62153176,8207
27059,3,1.950830543,57566
1382,5,141.0737885,15464
8244,1.5,114.8178494,23473
577,5,19.66016367,6505
4358,4,110.1151694,25841
4849,1.5,182.1965144,48018
38005,3,116.7101576,92062
2232,4,52.9039925,20232
24612,3,122.075165,25572
49381,2,66.03195643,108326
2885,4,95.27196267,16577
3434,4,76.85050018,32850
22983,4,2.704353927,39852
6379,2,62.61261908,17971
330,5,398.2695758,2255
2693,4,151.7226736,35573
1803,4,130.4632236,21508
3432,4,322.1603039,9477
12756,4,871.5297361,144443
14521,1.5,25.8128973,25821
5906,5,45.07623875,22916
1559,5,238.3410377,13263
1086,5,114.9992698,11377
9778,4,21.40823738,13789
1832,1.5,93.39014402,10607
3342,4,79.81151008,19359
6188,3,143.5559556,29555
57,5,39.31543454,2458
5130,3,131.8789059,34197
2277,4,30.10189411,13715
1982,3,140.089532,10396
100,5,886.130226,2292
6218,5,87.7554975,28523
808,5,38.86252617,9969
41372,2,1.821483198,67420
840,3,30.81363143,11006
2912,5,128.8656753,8790
2566,5,2.582582189,11226
17155,4,78.49252121,46534
34606,3,2.691374418,67932
207,5,20.49693706,1155
74594,4,40.53972821,137067
970,3,58.11305045,6284
1302,5,136.6320498,15550
65,5,552.3652654,3597
9880,4,33.89819112,30465
3427,3,56.46439822,26775
71010,5,24.77326163,77191
60605,4,44.04154897,101280
121900,1.5,5.024128634,117700
32,5,755.0861638,1864
2692,5,218.2789393,9540
7662,3,101.3887529,37184
281,4,123.5781122,4589
1138,4,38.97836133,18209
6159,3,120.1187754,26581
1614,4,55.25642144,9504
2328,2,30.92062914,14154
5445,4,111.7657012,34678
840,3,103.9404551,7406
37519,2,3.049631137,56302
1480,4,123.6348533,8764
2656,4,128.8033919,16754
40,4,56.11142021,624
975,5,113.4799882,8340
8637,5,0.58879266,15846
31318,4,4.247625694,43101
10824,4,84.82569237,46673
655,4,81.26208765,14211
10821,4,114.1749,60484
345,2,104.2634728,10559
42489,4,3.350927602,76983
4340,5,329.9396436,33808
54066,2,118.5735731,81488
2152,5,105.5203101,30009
42430,1.5,41.62141899,43280
7940,5,134.5573032,57939
1036,4,32.83178722,17361
221,5,90.14734124,2567
3035,4,166.0807219,29524
183,5,144.1294066,1968
3224,3,48.97651196,21087
490,4,512.0542336,10749
6386,1.5,73.76895758,32301
1328,5,222.3814006,17112
1910,5,85.52976892,13940
1285,4,233.5272702,9155
3180,4,155.1596849,20417
5240,4,62.30326132,24719
2637,5,109.7193412,15215
25201,3,73.49646651,39184
19089,1.5,1.120199723,55058
590,3,207.2075773,5362
50907,1.5,62.50702928,79633
1903,5,431.7337648,8695
7930,1.5,120.674464,38190
48,4,24.39180356,850
734,5,39.53478796,13591
2188,3,99.90083422,35852
49885,4,179.4515213,91511
4450,3,71.31008215,35629
1508,4,113.79572,8731
1039,1.5,61.92051752,10027
5708,5,201.0068313,39468
715,3,515.9775198,9107
201,5,113.9013907,3266
21793,3,102.0554129,70246
723,5,476.3086671,17422
1106,3,69.60542183,11041
3694,5,159.8505595,27734
10835,1.5,121.7616346,36808
182036,3,71.2428782,72747
4876,3,31.51274489,12342
478,5,32.35452828,8026
1467,3,87.43347561,19661
10375,4,56.6887011,37439
1463,4,380.0692593,11662
5871,4,126.1796112,49312
23514,5,304.6038374,42069
13017,3,108.1754359,46700
37393,2,30.66541814,53033
673,4,202.4778964,29086
8191,3,65.34662196,40219
876,4,63.64794051,8810
3935,4,34.01292639,21330
5069,3,94.89177076,15942
2513,5,41.70297532,3861
31701,5,17.67660027,47576
3438,4,164.7893559,28679
5417,3,11.96344239,23032
25579,3,46.96000612,70625
9267,4,63.50145608,53839
10672,4,180.6533599,62393
13414,2,6.445985676,20655
2760,4,62.17320343,11948
132510,4,94.88363053,221447
4481,2,72.75971388,15299
4874,2,194.7197399,38692
4050,3,41.59966859,24944
3309,3,79.73235607,19122
2481,5,122.1511454,14418
23976,4,19.02819284,22282
15884,2,4.956063704,28345
5241,2,74.10042068,41544
1203,5,149.5644158,11004
5136,4,146.1134643,31365
2074,4,92.80641283,14365
25734,2,1.502542795,52669
23884,2,2.435067661,59119
6438,2,91.58140121,24905
967,5,142.482992,21635
1703,4,18.30499115,9455
4251,1.5,58.85145699,21033
12323,4,16.00957111,4544
3575,4,18.83194954,3593
94028,5,36.68324556,206688
15341,2,32.36434607,40403
7720,4,66.8082583,62372
296,5,1675.878858,4076
321,4,167.1908171,4601
1099,5,60.01890811,7858
15939,3,114.6220125,55658
3005,4,106.0010709,18229
1014,5,116.7208677,11479
7336,2,4.843446425,14418
323,5,119.9640624,11170
3731,4,56.88336616,21670
1784,3,97.27993567,19012
2628,5,166.8157301,11123
2259,5,173.3264309,21229
553,5,442.4274695,3061
3263,3,429.7546245,27669
2986,3,102.5075209,9743
396,5,10.92859943,9169
32673,2,208.1039294,71685
40719,3,74.61457015,69960
928,5,70.69753269,36052
14048,2,6.701167522,24838
1790,5,173.6572156,16132
7086,3,52.00049519,30020
1198,5,111.2883937,6402
482,5,155.0337845,5645
1822,5,340.3130611,10707
737,2,42.51861223,5529
4305,1.5,88.51119294,33975
117722,1.5,30.04682969,217436
24,4,22.89301245,143
88741,4,49.94018929,140393
40742,1.5,2.921593098,69730
2130,3,167.2702136,13353
10068,3,44.98001509,31407
167449,1,22.41070623,129515
10499,3,61.75568455,43266
1165,2,18.49963695,4456
8996,3,69.00627361,33276
17240,4,363.751972,22170
2017,2,89.73519024,11400
94748,4,12.81838142,46720
3656,4,112.2813235,26325
27302,1.5,2.606405915,27547
33469,2,2.887634072,50696
9024,5,69.59473962,34396
2397,4,54.44030383,11747
136085,1,35.28913481,184486
11429,5,92.9945957,52499
25095,3,54.65581155,114283
6637,4,80.57742637,43910
31499,4,86.86637726,49273
8892,4,91.64555589,50518
6026,4,73.8686184,42101
7349,4,64.51771683,41943
93742,2,11.84205365,122616
6931,3,188.6799242,24036
1358,3,137.0603396,10667
6299,2,67.840488,17687
1389,4,52.33654318,21064
29060,3,3.947709025,53343
822,3,5.468524117,2381
1588,5,137.8335016,9981
561,5,124.4075851,11131
3142,3,62.87562254,16217
3657,4,124.4882172,27620
7008,3,127.7440581,39489
3575,4,110.1634464,20274
7987,4,79.9027877,33835
785,5,88.46027488,7174
10275,3,38.62541077,50949
4835,3,488.9049664,11509
645,5,97.98498157,11553
1256,5,210.3551306,9810
10310,3,1.314889933,23433
12451,3,66.26237717,51874
3262,5,55.18469438,13516
1868,3,9.384063829,10061
169,5,248.757054,2879
6809,3,0.723309024,21799
134,5,4703.647348,2398
375,4,28.44588803,3759
1457,4,58.58287951,11669
2599,3,131.801148,23176
28695,5,2.456184822,25513
1727,5,145.5011405,14818
6437,4,41.63419474,31041
2609,4,170.906205,17161
6202,3,162.9307689,38988
126450,1,4.076981506,116543
2580,4,44.00099504,26259
2193,2,33.25191323,6474
15602,4,32.38466603,25444
26101,5,187.1599523,67426
1131,4,107.5683126,7072
62283,1.5,4.773705786,71510
41924,5,783.8795484,1529
38391,1.5,4.79566783,20024
28026,3,3.268256474,55729
7206,4,132.0040027,38459
7585,5,52.65154043,58126
34015,4,26.97267726,46146
1630,5,33.23925147,8260
15082,4,20.02299744,17929
29597,3,44.29276548,12970
25290,3,33.50048007,35872
79926,2,102.9940411,72915
185,5,123.9824794,2460
1558,4,66.00287492,16790
472,5,20.3619451,9413
